"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",11.609391014384,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",10.198303894584,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",10.702651654981,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",11.427687586156,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",11.560197865838,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",10.22498992892,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",9.7693199096041,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",9.7236596030835,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",8.4050583471938,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",9.4281089753904,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",8.5293210488136,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",9.9435405186154,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",9.4794763430956,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",8.8914508997969,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",8.3335113355309,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",7.9066997314146,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",7.4371764332948,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2017","2017",3.0227814255153,,
"BIH","Bosnia-Herzegovina","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2018","2018",2.6890201579435,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",12.386520136908,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",12.623074981065,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",12.236573932831,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",12.346747603027,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",12.219996216078,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",12.495149479591,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",13.721838984284,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",13.332736055032,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",14.160712205079,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",12.102987422968,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",10.492726823074,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",8.9408093922862,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",8.2262416286699,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",8.2724086267045,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",9.1362910368278,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",9.8634840862854,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",9.9329079766582,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",9.6382858718416,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",8.6974630880948,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",9.0026020100173,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",6.6772281282922,,
"BGR","Bulgaria","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",8.1314659467686,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",9.4636823044457,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",8.8907795137614,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",9.3143898011226,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",8.7757475122952,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",8.5627548965417,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",8.9877874948366,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",8.8145425768196,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",8.3705734663767,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",7.3119119678283,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",6.5895712600726,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",6.5814065736253,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",5.8912043939823,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",5.9773772259681,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",5.5611052592664,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",5.1950712572736,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",5.2852837645606,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",5.2617751118979,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",5.0923190097883,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",5.2313384747759,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",4.6860169201912,,
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",4.5876137478454,"P","Provisional value"
"CAN","Canada","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",4.6226925887465,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2000","2000",9.327603152884,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2001","2001",8.8464067486729,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2002","2002",9.1981169209453,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2003","2003",8.8193167490798,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2004","2004",8.6683675894965,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2005","2005",9.0788051565608,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2006","2006",8.693203495449,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2007","2007",8.1794548020501,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2008","2008",7.3636988728785,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2009","2009",6.6489242004639,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2010","2010",6.6626972313188,"B","Break"
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2011","2011",5.9952642450501,"E","Estimated value"
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2012","2012",6.0944269035906,"E","Estimated value"
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2013","2013",5.5368408505904,"E","Estimated value"
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2014","2014",5.1350280878505,"E","Estimated value"
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2015","2015",5.1577951860578,"E","Estimated value"
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2016","2016",4.9142591107777,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2017","2017",4.774757670144,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2018","2018",4.9135504012691,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2019","2019",4.3186592058275,,
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2020","2020",4.6762782720549,"P","Provisional value"
"CAN","Canada","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2021","2021",4.4332443173982,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",14.387626406646,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",13.087041392844,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",12.822284136486,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",13.968132669689,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",14.24604426408,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",13.05405342108,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",13.123599506852,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",12.936926780261,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",13.865002658865,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",11.601792329161,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",12.129501772041,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",11.858241442987,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",11.371029758639,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",11.970512951334,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",11.9173584908,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",11.886346956452,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",11.958324949234,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",10.423685202866,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",10.439332963358,,
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",10.409436242599,"B","Break"
"CHL","Chile","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",9.3847059320182,,
"CHL","Chile","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2018","2018",58.716477972311,,
"CHL","Chile","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2019","2019",43.230924310821,"B","Break"
"CHL","Chile","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2020","2020",47.360084477297,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",14.658812228896,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",15.047764441784,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",14.574026991935,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",16.289449339929,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",14.124425033685,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",13.851042134313,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",14.242109836357,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",14.361225896515,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",15.407087027998,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",12.728849263248,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",9.9175239155502,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",9.7649360303246,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",9.209013679486,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",8.6472484244032,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",7.2669120271877,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",8.2786104495095,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",7.3544401773786,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",8.0251548600314,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",7.7547009510884,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",7.3058183586606,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",5.855205945134,,
"HRV","Croatia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",7.4890997691716,,
"HRV","Croatia","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2015","2015",1.9306111715814,,
"HRV","Croatia","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2016","2016",1.6435015040448,,
"HRV","Croatia","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2017","2017",1.7202740796794,,
"HRV","Croatia","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2018","2018",1.5762886408265,,
"HRV","Croatia","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2019","2019",1.425158314935,,
"HRV","Croatia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2000","2000",47.302664837149,,
"HRV","Croatia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2001","2001",42.392871183331,,
"HRV","Croatia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2002","2002",37.502242957115,,
"HRV","Croatia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2003","2003",38.484765303321,,
"HRV","Croatia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2004","2004",31.309542200937,,
